src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,w2v
a21b2,a21b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2,,make float action button,,,,,add activity,list,tv new task listchoose str,,,,,view main activity,0.3331324867904186
a21b2,a21b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2,,make float action button,,,,,add activity,click select,tv new task listchoose,,,,,view main activity,0.332837182097137
a21b2,a21b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,2,,make float action button,,,,,add activity,cancel,bt new task cancel,,,,,view main activity,0.3483947867061943
a21b2,a21b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3,,make float action button,,,,,add activity,sample todo,et new task name,,,,,view main activity,0.3262656359584071
a21b2,a21b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,4,,make float action button,,,,,add activity,sample todo,tv exlv task name,,,,,view main activity,0.33124388847500086
a21b2,a21b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,4,,make float action button,,,,,add activity,deadline,tv exlv task deadline,,,,sample todo,view main activity,0.33733823522925377
a21b2,a21b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,5,,make float action button,,,,,add activity,delete task,title,,,,,view main activity,0.3594867754727602
a21b2,a21b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,5,,make float action button,,,,,add activity,select option,,,,,,view main activity,0.5544952191412449
a21b2,a21b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,5,,make float action button,,,,,add activity,edit task,title,,,,,view main activity,0.3594867754727602
a21b2,a21b2-a23b2,3,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,4,sample todo,list item textview,,,,,main activity,sample todo,tv exlv task name,,,,,view main activity,0.7146768768628439
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,0,sample todo,list item textview,,,,,main activity,skip,btn skip,,,,,tutorial activity,0.255692499379317
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0,sample todo,list item textview,,,,,main activity,welcome,view pager,,,,,tutorial activity,0.25204062089324
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0,sample todo,list item textview,,,,,main activity,welcome privacy friendly list app use permission,view pager,,,,,tutorial activity,0.2928364636997382
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0,sample todo,list item textview,,,,,main activity,,,,,,,tutorial activity,0.5380323082208633
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,0,sample todo,list item textview,,,,,main activity,next,btn next,,,,,tutorial activity,0.20744558982551098
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1,sample todo,list item textview,,,,,main activity,,fab new task,,,,,view main activity,0.5390158320466677
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1,sample todo,list item textview,,,,,main activity,list,clayout,,,,,view main activity,0.3861348628997803
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1,sample todo,list item textview,,,,,main activity,,ac search,search,,,,view main activity,0.5854106284677982
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1,sample todo,list item textview,,,,,main activity,,ac add,list,,,,view main activity,0.5792276374995708
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1,sample todo,list item textview,,,,,main activity,,clayout,open menu,,,,view main activity,0.4999999850988388
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1,sample todo,list item textview,,,,,main activity,click new list,initial alert,,,,,view main activity,0.4376431902249654
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1,sample todo,list item textview,,,,,main activity,add new task,second alert,,,,,view main activity,0.4295791859428088
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1,sample todo,list item textview,,,,,main activity,task available,tv empty view task,,,,,view main activity,0.41329817473888397
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2,sample todo,list item textview,,,,,main activity,name,et new task name,,,,,view main activity,0.4346575190623601
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2,sample todo,list item textview,,,,,main activity,,title,,,,,view main activity,0.5539688877761364
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2,sample todo,list item textview,,,,,main activity,new task,dialog title,,,,,view main activity,0.40024901802341145
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2,sample todo,list item textview,,,,,main activity,description,et new task description,,,,,view main activity,0.44129020306799144
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2,sample todo,list item textview,,,,,main activity,deadline,tv todo list deadline,,,,,view main activity,0.4814438083105617
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2,sample todo,list item textview,,,,,main activity,reminder,tv todo list reminder,,,,,view main activity,0.47845396854811245
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2,sample todo,list item textview,,,,,main activity,progress,tv task progress,,,,,view main activity,0.38193876792987186
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2,sample todo,list item textview,,,,,main activity,,new task progress,,,,,view main activity,0.5366624717911085
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2,sample todo,list item textview,,,,,main activity,priority,tv new task priority str,,,,,view main activity,0.4251666954822011
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2,sample todo,list item textview,,,,,main activity,medium,tv new task priority,,,,,view main activity,0.4242802353368866
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2,sample todo,list item textview,,,,,main activity,list,tv new task listchoose str,,,,,view main activity,0.41057652069462675
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2,sample todo,list item textview,,,,,main activity,click select,tv new task listchoose,,,,,view main activity,0.4475905704829428
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,2,sample todo,list item textview,,,,,main activity,cancel,bt new task cancel,,,,,view main activity,0.414391674929195
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,2,sample todo,list item textview,,,,,main activity,okay,bt new task ok,,,,,view main activity,0.43734794689549344
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,3,sample todo,list item textview,,,,,main activity,sample todo,et new task name,,,,,view main activity,0.7146768768628439
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,4,sample todo,list item textview,,,,,main activity,deadline,tv exlv task deadline,,,,sample todo,view main activity,0.3925083138876491
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,5,sample todo,list item textview,,,,,main activity,delete task,title,,,,,view main activity,0.4348561403652032
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,label,5,sample todo,list item textview,,,,,main activity,select option,,,,,,view main activity,0.5996531620621681
a21b2,a21b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,5,sample todo,list item textview,,,,,main activity,edit task,title,,,,,view main activity,0.41692763691147167
a21b2,a21b2-a24b2,1,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,user,,,title,,add activity,new list name,add list,,,,,simply activity,0.3275603751341502
a21b2,a21b2-a24b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,user,,,title,,add activity,simply,title,,,,,simply activity,0.22528302296996117
a21b2,a21b2-a24b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2,,user,,,title,,add activity,sample todo,,,,,,simply activity,0.30405602790415287
a21b2,a21b2-a24b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2,,user,,,title,,add activity,,,,,,sample todo,simply activity,0.5723066926002502
a21b2,a21b2-a24b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,3,,user,,,title,,add activity,list option,alert title,,,,,simply activity,0.23851923644542694
a21b2,a21b2-a24b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4,,user,,,title,,add activity,yes,button,,,,,simply activity,0.28776256491740543
a21b2,a21b2-a24b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4,,user,,,title,,add activity,sure want delete list,message,,,,,simply activity,0.2563193639119466
a21b2,a21b2-a24b2,2,correct,android.widget.ImageButton,android.widget.Button,clickable,clickable,1,,make float action button,,,,,add activity,add,add list,,,,,simply activity,0.4287785440683365
a21b2,a21b2-a24b2,2,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,0,,make float action button,,,,,add activity,new list name,add list,,,,,simply activity,0.4287785440683365
a21b2,a21b2-a24b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,make float action button,,,,,add activity,simply,title,,,,,simply activity,0.3683925122022629
a21b2,a21b2-a24b2,2,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,make float action button,,,,,add activity,sample todo,add list,,,,,simply activity,0.4287785440683365
a21b2,a21b2-a24b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2,,make float action button,,,,,add activity,sample todo,,,,,,simply activity,0.5723066926002502
a21b2,a21b2-a24b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2,,make float action button,,,,,add activity,,,,,,sample todo,simply activity,0.5723066926002502
a21b2,a21b2-a24b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,3,,make float action button,,,,,add activity,delete,title,,,,,simply activity,0.3683925122022629
a21b2,a21b2-a24b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,3,,make float action button,,,,,add activity,list option,alert title,,,,,simply activity,0.37601540982723236
a21b2,a21b2-a24b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,3,,make float action button,,,,,add activity,edit,title,,,,,simply activity,0.3683925122022629
a21b2,a21b2-a24b2,2,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,4,,make float action button,,,,,add activity,yes,button,,,,,simply activity,0.7861533463001251
a21b2,a21b2-a24b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,4,,make float action button,,,,,add activity,delete,alert title,,,,,simply activity,0.37601540982723236
a21b2,a21b2-a24b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,4,,make float action button,,,,,add activity,sure want delete list,message,,,,,simply activity,0.36329394578933716
a21b2,a21b2-a24b2,2,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,4,,make float action button,,,,,add activity,no,button,,,,,simply activity,0.7861533463001251
a21b2,a21b2-a24b2,3,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,2,sample todo,list item textview,,,,,main activity,sample todo,,,,,,simply activity,0.7955802008509636
a21b2,a21b2-a24b2,3,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,0,sample todo,list item textview,,,,,main activity,new list name,add list,,,,,simply activity,0.4394642735520999
a21b2,a21b2-a24b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0,sample todo,list item textview,,,,,main activity,simply,title,,,,,simply activity,0.2978882814447085
a21b2,a21b2-a24b2,3,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,0,sample todo,list item textview,,,,,main activity,add,add list,,,,,simply activity,0.45908210426568985
a21b2,a21b2-a24b2,3,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1,sample todo,list item textview,,,,,main activity,sample todo,add list,,,,,simply activity,0.7249785338838896
a21b2,a21b2-a24b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2,sample todo,list item textview,,,,,main activity,,,,,,sample todo,simply activity,0.5911604315042496
a21b2,a21b2-a24b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,3,sample todo,list item textview,,,,,main activity,delete,title,,,,,simply activity,0.33777956416209537
a21b2,a21b2-a24b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,label,3,sample todo,list item textview,,,,,main activity,list option,alert title,,,,,simply activity,0.2857340344538291
a21b2,a21b2-a24b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,3,sample todo,list item textview,,,,,main activity,edit,title,,,,,simply activity,0.3019225572546323
a21b2,a21b2-a24b2,3,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,4,sample todo,list item textview,,,,,main activity,yes,button,,,,,simply activity,0.3594726373751958
a21b2,a21b2-a24b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,label,4,sample todo,list item textview,,,,,main activity,delete,alert title,,,,,simply activity,0.3558818039794763
a21b2,a21b2-a24b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,label,4,sample todo,list item textview,,,,,main activity,sure want delete list,message,,,,,simply activity,0.3218606735269229
a21b2,a21b2-a24b2,3,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,4,sample todo,list item textview,,,,,main activity,no,button,,,,,simply activity,0.31488945831855136
a21b2,a21b2-a25b2,0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0,,add item fab,,,,,main activity,,fab add,,,,,activity main,0.9999999701976776
a21b2,a21b2-a25b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,add item fab,,,,,main activity,shopping list,drawer layout,,,,,activity main,0.6142805442214012
a21b2,a21b2-a25b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0,,add item fab,,,,,main activity,,action delete checked,delete checked item,,,shopping list,activity main,0.5613130268951257
a21b2,a21b2-a25b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0,,add item fab,,,,,main activity,,drawer layout,sort,,,,activity main,0.6142805442214012
a21b2,a21b2-a25b2,0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0,,add item fab,,,,,main activity,,drawer layout,navigate,,,,activity main,0.6142805442214012
a21b2,a21b2-a25b2,0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,add item fab,,,,,main activity,new item,new item description,,,,,activity main,0.7187057305127382
a21b2,a21b2-a25b2,0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,add item fab,,,,,main activity,quantity,new item quantity,,,,new item,activity main,0.7066918474932512
a21b2,a21b2-a25b2,0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,2,,add item fab,,,,,main activity,,button add new item,do,,,quantity,activity main,0.864203800757726
a21b2,a21b2-a25b2,0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2,,add item fab,,,,,main activity,sample todo,new item description,,,,,activity main,0.7187057305127382
a21b2,a21b2-a25b2,0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2,,add item fab,,,,,main activity,quantity,new item quantity,,,,sample todo,activity main,0.7066918474932512
a21b2,a21b2-a25b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,3,,add item fab,,,,,main activity,sample todo,description,,,,,activity main,0.6061612442135811
a21b2,a21b2-a25b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,3,,add item fab,,,,,main activity,,quantity,,,,sample todo,activity main,0.6273301541805267
a21b2,a21b2-a25b2,1,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,user,,,title,,add activity,new item,new item description,,,,,activity main,0.2993807817498843
a21b2,a21b2-a25b2,1,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,,user,,,title,,add activity,,fab add,,,,,activity main,0.37258073687553406
a21b2,a21b2-a25b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,user,,,title,,add activity,shopping list,drawer layout,,,,,activity main,0.2723599796493848
a21b2,a21b2-a25b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,,user,,,title,,add activity,,action delete checked,delete checked item,,,shopping list,activity main,0.446467287838459
a21b2,a21b2-a25b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,,user,,,title,,add activity,,drawer layout,sort,,,,activity main,0.37283582985401154
a21b2,a21b2-a25b2,1,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,,user,,,title,,add activity,,drawer layout,navigate,,,,activity main,0.37283582985401154
a21b2,a21b2-a25b2,1,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,user,,,title,,add activity,quantity,new item quantity,,,,new item,activity main,0.2633612321466596
a21b2,a21b2-a25b2,1,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2,,user,,,title,,add activity,,button add new item,do,,,quantity,activity main,0.39510226994752884
a21b2,a21b2-a25b2,1,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2,,user,,,title,,add activity,quantity,new item quantity,,,,sample todo,activity main,0.2633612321466596
a21b2,a21b2-a25b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3,,user,,,title,,add activity,sample todo,description,,,,,activity main,0.20956419532497725
a21b2,a21b2-a25b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3,,user,,,title,,add activity,,quantity,,,,sample todo,activity main,0.3703598901629448
a21b2,a21b2-a25b2,2,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,2,,make float action button,,,,,add activity,,button add new item,do,,,quantity,activity main,0.4643709994852543
a21b2,a21b2-a25b2,2,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0,,make float action button,,,,,add activity,,fab add,,,,,activity main,0.398624898865819
a21b2,a21b2-a25b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,make float action button,,,,,add activity,shopping list,drawer layout,,,,,activity main,0.37622992880642414
a21b2,a21b2-a25b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0,,make float action button,,,,,add activity,,action delete checked,delete checked item,,,shopping list,activity main,0.5226444577177366
a21b2,a21b2-a25b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0,,make float action button,,,,,add activity,,drawer layout,sort,,,,activity main,0.37622992880642414
a21b2,a21b2-a25b2,2,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0,,make float action button,,,,,add activity,,drawer layout,navigate,,,,activity main,0.37622992880642414
a21b2,a21b2-a25b2,2,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,make float action button,,,,,add activity,new item,new item description,,,,,activity main,0.3468010599414508
a21b2,a21b2-a25b2,2,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,make float action button,,,,,add activity,quantity,new item quantity,,,,new item,activity main,0.3465033521254857
a21b2,a21b2-a25b2,2,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2,,make float action button,,,,,add activity,sample todo,new item description,,,,,activity main,0.3468010599414508
a21b2,a21b2-a25b2,2,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2,,make float action button,,,,,add activity,quantity,new item quantity,,,,sample todo,activity main,0.3465033521254857
a21b2,a21b2-a25b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,3,,make float action button,,,,,add activity,sample todo,description,,,,,activity main,0.3081342913210392
a21b2,a21b2-a25b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,3,,make float action button,,,,,add activity,,quantity,,,,sample todo,activity main,0.32160863280296326
a21b2,a21b2-a25b2,3,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,3,sample todo,list item textview,,,,,main activity,sample todo,description,,,,,activity main,0.7559352815151215
a21b2,a21b2-a25b2,3,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0,sample todo,list item textview,,,,,main activity,,fab add,,,,,activity main,0.5736589413136244
a21b2,a21b2-a25b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0,sample todo,list item textview,,,,,main activity,shopping list,drawer layout,,,,,activity main,0.4438948544363181
a21b2,a21b2-a25b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0,sample todo,list item textview,,,,,main activity,,action delete checked,delete checked item,,,shopping list,activity main,0.5728624189893404
a21b2,a21b2-a25b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0,sample todo,list item textview,,,,,main activity,,drawer layout,sort,,,,activity main,0.5903937313705683
a21b2,a21b2-a25b2,3,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0,sample todo,list item textview,,,,,main activity,,drawer layout,navigate,,,,activity main,0.5903937313705683
a21b2,a21b2-a25b2,3,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1,sample todo,list item textview,,,,,main activity,new item,new item description,,,,,activity main,0.5263813585042953
a21b2,a21b2-a25b2,3,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1,sample todo,list item textview,,,,,main activity,quantity,new item quantity,,,,new item,activity main,0.5607248817880949
a21b2,a21b2-a25b2,3,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,2,sample todo,list item textview,,,,,main activity,,button add new item,do,,,quantity,activity main,0.6974932551383972
a21b2,a21b2-a25b2,3,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2,sample todo,list item textview,,,,,main activity,sample todo,new item description,,,,,activity main,0.8075339694817861
a21b2,a21b2-a25b2,3,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2,sample todo,list item textview,,,,,main activity,quantity,new item quantity,,,,sample todo,activity main,0.5607248817880949
a21b2,a21b2-a25b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,3,sample todo,list item textview,,,,,main activity,,quantity,,,,sample todo,activity main,0.6273301541805267
a22b2,a22b2-a23b2,0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1,,fab add,,,,,ui home main activity,,fab new task,,,,,view main activity,0.6664657865961392
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0,,fab add,,,,,ui home main activity,skip,btn skip,,,,,tutorial activity,0.3522362671792507
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab add,,,,,ui home main activity,welcome,view pager,,,,,tutorial activity,0.3107631806633435
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab add,,,,,ui home main activity,welcome privacy friendly list app use permission,view pager,,,,,tutorial activity,0.3107631806633435
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab add,,,,,ui home main activity,,,,,,,tutorial activity,0.5655017718672752
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0,,fab add,,,,,ui home main activity,next,btn next,,,,,tutorial activity,0.3314395025372505
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1,,fab add,,,,,ui home main activity,list,clayout,,,,,view main activity,0.34564738472302753
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1,,fab add,,,,,ui home main activity,,ac search,search,,,,view main activity,0.3963252206643422
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1,,fab add,,,,,ui home main activity,,ac add,list,,,,view main activity,0.6278536406656106
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1,,fab add,,,,,ui home main activity,,clayout,open menu,,,,view main activity,0.34564738472302753
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1,,fab add,,,,,ui home main activity,click new list,initial alert,,,,,view main activity,0.36564526598279673
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1,,fab add,,,,,ui home main activity,add new task,second alert,,,,,view main activity,0.3563846022201081
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1,,fab add,,,,,ui home main activity,task available,tv empty view task,,,,,view main activity,0.4125142948081096
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2,,fab add,,,,,ui home main activity,name,et new task name,,,,,view main activity,0.4203939422344168
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2,,fab add,,,,,ui home main activity,,title,,,,,view main activity,0.3789511000116666
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2,,fab add,,,,,ui home main activity,new task,dialog title,,,,,view main activity,0.3920026229073604
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2,,fab add,,,,,ui home main activity,description,et new task description,,,,,view main activity,0.42370600284387666
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2,,fab add,,,,,ui home main activity,deadline,tv todo list deadline,,,,,view main activity,0.4358443555732568
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2,,fab add,,,,,ui home main activity,reminder,tv todo list reminder,,,,,view main activity,0.4358443555732568
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2,,fab add,,,,,ui home main activity,progress,tv task progress,,,,,view main activity,0.40106899787982303
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2,,fab add,,,,,ui home main activity,,new task progress,,,,,view main activity,0.41192654830714065
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2,,fab add,,,,,ui home main activity,priority,tv new task priority str,,,,,view main activity,0.45608508711059886
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2,,fab add,,,,,ui home main activity,medium,tv new task priority,,,,,view main activity,0.45608508711059886
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2,,fab add,,,,,ui home main activity,list,tv new task listchoose str,,,,,view main activity,0.45608508711059886
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2,,fab add,,,,,ui home main activity,click select,tv new task listchoose,,,,,view main activity,0.45608508711059886
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,2,,fab add,,,,,ui home main activity,cancel,bt new task cancel,,,,,view main activity,0.42657257088770467
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,2,,fab add,,,,,ui home main activity,okay,bt new task ok,,,,,view main activity,0.45914365847905475
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3,,fab add,,,,,ui home main activity,sample todo,et new task name,,,,,view main activity,0.4203939422344168
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,4,,fab add,,,,,ui home main activity,sample todo,tv exlv task name,,,,,view main activity,0.40953095567723113
